dataset,graph_id,label,num_nodes_in_graph,cascade_size,num_valid_times,lifetime,mean_interarrival,median_interarrival,std_interarrival,burstiness,t25,t50,t75
gossipcop,4452,1,17,16,16,596969.0,39797.933333333334,2593.0,117940.43361316856,0.49539311070931663,20910.0,50098.0,57597.0
gossipcop,4453,1,8,7,7,13854449.0,2309074.8333333335,781587.5,3360628.924998187,0.18546896566149776,1528150.0,1572041.0,11029026.0
gossipcop,4454,1,6,5,5,70756.0,17689.0,17987.5,12346.336845396694,-0.17787924876967506,20561.0,35975.0,36101.0
gossipcop,4455,1,71,70,70,170024.0,2464.1159420289855,799.0,4265.517742284734,0.26768199946078536,14605.0,42570.0,73043.0
gossipcop,4456,1,7,6,6,98176.0,19635.2,6279.0,25094.017792294642,0.12204143201527246,19021.0,25300.0,29946.0
gossipcop,4457,1,10,9,9,78164.0,9770.5,2555.0,11154.252238496312,0.06612992224350232,734.0,3122.0,28587.0
gossipcop,4458,1,65,64,64,1012744.0,16075.301587301587,365.0,76949.85471022618,0.6543880767931846,8862.0,27293.0,38696.0
gossipcop,4459,1,16,15,15,331544.0,23681.714285714286,1306.5,70182.91413608195,0.49540706262008327,2507.0,5515.0,37271.0
gossipcop,4460,1,4,3,3,92662.0,46331.0,46331.0,15654.0,-0.49491005888521417,0.0,30677.0,92662.0
gossipcop,4461,1,35,34,34,14675141.0,444701.24242424243,2870.0,1653786.91721902,0.5761698817496873,1955.0,132911.0,13856631.0
gossipcop,4462,1,7,6,6,57059.0,11411.8,4485.0,12176.66211077568,0.03242526397794609,342.0,1146.0,36305.0
gossipcop,4463,1,172,171,171,586536.0,3450.211764705882,296.5,32270.064891600337,0.8068205463298525,13923.0,25563.0,59352.0
gossipcop,4464,1,10,9,9,1104780.0,138097.5,1157.0,354378.1182465983,0.4391702050482013,760.0,2708.0,28969.0
gossipcop,4465,1,6,5,5,25280.0,6320.0,2326.0,8411.542694417,0.14197716680478129,79.0,203.0,4731.0
gossipcop,4466,1,7,6,6,28160.0,5632.0,1154.0,9054.685571570113,0.2330468338067786,527.0,1681.0,25352.0
gossipcop,4467,1,12,11,11,104401.0,10440.1,10260.0,8422.080615263665,-0.10698759734615798,3650.0,35941.0,75044.0
gossipcop,4468,1,6,5,5,206156.0,51539.0,15055.0,72131.55686660312,0.16651139437186507,611.0,25810.0,30721.0
gossipcop,4469,1,7,6,6,50540.0,10108.0,7487.0,9526.031093797668,-0.029640826350029258,83.0,429.0,29218.0
gossipcop,4470,1,61,60,60,825254.0,13987.35593220339,126.0,79987.76440006791,0.7023178925922569,244.0,3657.0,26946.0
gossipcop,4471,1,10,9,9,138793.0,17349.125,4307.0,34238.54507144506,0.3273925736140919,2143.0,11201.0,31354.0
gossipcop,4472,1,41,40,40,8158480.0,209191.79487179487,1132.0,1171732.7406882856,0.6970264638147659,5437.0,14897.0,36956.0
gossipcop,4473,1,12,11,11,2771709.0,277170.9,14037.0,738274.240553529,0.45408985885951164,14200.0,85695.0,2746084.0
gossipcop,4474,1,98,97,97,76706440.0,799025.4166666666,995.5,7362636.727205577,0.8042003203314233,29260.0,60211.0,122012.0
gossipcop,4475,1,108,107,107,52442925.0,494744.57547169813,0.0,2852664.0277617224,0.7044014435561878,42733626.0,42789580.0,48765449.0
gossipcop,4476,1,153,152,152,10091674.0,66832.27814569537,1065.0,326502.3180854631,0.6601759479788105,8438328.0,8903097.0,8936224.0
gossipcop,4477,1,9,8,8,31342.0,4477.428571428572,325.0,7983.981585598984,0.2813929539260777,34.0,1989.0,25819.0
gossipcop,4478,1,52,51,51,39153209.0,783064.18,2234.5,3975648.1733077015,0.6708924087602373,17495.0,34286.0,107622.0
gossipcop,4479,1,44,43,43,43379634.0,1032848.4285714285,4746.5,3339385.5976874386,0.5275420197691509,3950.0,86544.0,15253813.0
gossipcop,4480,1,49,48,48,31733605.0,675183.085106383,1574.0,4549353.979473592,0.7415338137099945,6737.0,25571.0,81826.0
gossipcop,4481,1,102,101,101,50043023.0,500430.23,1314.5,1853996.1436953628,0.5749026297097111,43382.0,72704.0,8669850.0
gossipcop,4482,1,11,10,10,29235.0,3248.3333333333335,638.0,5146.072223874567,0.22607186150444325,1002.0,5001.0,12466.0
gossipcop,4483,1,27,26,26,5731224.0,229248.96,8883.0,906575.9053804367,0.5963304432092801,25533.0,88288.0,253267.0
gossipcop,4484,1,15,14,14,387878.0,29836.76923076923,14382.0,40892.35189758564,0.1563087804633316,25442.0,44607.0,123889.0
gossipcop,4485,1,21,20,20,47378568.0,2493608.8421052634,10596.0,7225574.117046168,0.48686862824054145,21619.0,133661.0,24327043.0
gossipcop,4486,1,58,57,57,237419549.0,4239634.803571428,5320.0,10472627.489372993,0.4236597038370319,14525599.0,206579883.0,216301010.0
gossipcop,4487,1,80,79,79,25969149.0,332937.8076923077,908.5,1825076.027490889,0.6914405252976108,14191.0,13466748.0,24410464.0
gossipcop,4488,1,10,9,9,809395.0,101174.375,17216.0,139747.25194519703,0.1601054975192048,151499.0,334974.0,360159.0
gossipcop,4489,1,92,91,91,108781881.0,1208687.5666666667,1129.5,5238430.123271768,0.6250456018344506,3722098.0,17264226.0,18590339.0
gossipcop,4490,1,143,142,142,15444685.0,109536.77304964539,1120.0,1083445.0162553906,0.8163647190063893,12989081.0,13060723.0,13095192.0
gossipcop,4491,1,139,138,138,63828375.0,465900.54744525545,1785.0,2947749.604232777,0.7270367338514553,7233668.0,7334496.0,7459167.0
gossipcop,4492,1,17,16,16,1155504.0,77033.6,652.0,272319.764233104,0.5589932264193123,1833.0,7896.0,34113.0
gossipcop,4493,1,9,8,8,2849562.0,407080.28571428574,2209.0,985060.972899606,0.4151738795248381,532.0,25456.0,27443.0
gossipcop,4494,1,14,13,13,32519269.0,2709939.0833333335,34097.5,7790382.603310085,0.4838369405805119,4006752.0,32412467.0,32446991.0
gossipcop,4495,1,4,3,3,25331.0,12665.5,12665.5,12579.5,-0.0034066151713210537,0.0,25245.0,25331.0
gossipcop,4496,1,11,10,10,169310.0,18812.222222222223,5568.0,37029.57315677349,0.3262314689366798,21870.0,23256.0,36567.0
gossipcop,4497,1,14,13,13,360230.0,30019.166666666668,3930.0,71692.62657790471,0.4097210223305374,8573.0,278015.0,323724.0
gossipcop,4498,1,10,9,9,688084.0,86010.5,3206.0,195856.53396874457,0.38970869499029487,6359.0,53213.0,56264.0
gossipcop,4499,1,13,12,12,146355.0,13305.0,94.0,21705.17137374493,0.23993516867056658,2941.0,91143.0,91335.0
gossipcop,4500,1,65,64,64,2012217.0,31939.95238095238,76.0,190247.22347384118,0.7124950865586754,526.0,824.0,19717.0
gossipcop,4501,1,14,13,13,52551.0,4379.25,1763.0,8696.565827238934,0.3301756375495364,3883.0,5388.0,12163.0
gossipcop,4502,1,67,66,66,123990400.0,1907544.6153846155,62.0,11064566.058050279,0.7059006566616787,673.0,1079.0,45459.0
gossipcop,4503,1,11,10,10,60420.0,6713.333333333333,1211.0,7295.698824193151,0.04157071554346721,332.0,19902.0,47065.0
gossipcop,4504,1,68,67,67,579033.0,8773.227272727272,170.0,34310.762468142806,0.5927384011789946,997.0,4586.0,24735.0
gossipcop,4505,1,8,7,7,236592.0,39432.0,38128.0,34916.825762565146,-0.06072959715401797,2525.0,56251.0,132507.0
gossipcop,4506,1,7,6,6,161840.0,32368.0,2902.0,40959.129717316995,0.11716168013716902,2902.0,3525.0,161693.0
gossipcop,4507,1,16,15,15,1768213.0,126300.92857142857,524.5,426928.7222316531,0.5434050637449129,955.0,2847.0,12117.0
gossipcop,4508,1,50,49,49,743207.0,15483.479166666666,5838.5,21123.317914283714,0.15406534297839278,77182.0,182377.0,339458.0
gossipcop,4509,1,19,18,18,1827071.0,107474.76470588235,2200.0,265291.3805971108,0.4233662790459454,29574.0,78883.0,960960.0
gossipcop,4510,1,18,17,17,2181249.0,136328.0625,29858.5,194936.03907771542,0.17692220889188573,87529.0,438621.0,500632.0
gossipcop,4511,1,160,159,159,23517495.0,148844.90506329114,457.5,1053170.1552922074,0.7523410313689916,13393.0,31654.0,102036.0
gossipcop,4512,1,18,17,17,153463.0,9591.4375,1408.5,16946.222241139578,0.27714518962416046,6815.0,24065.0,51702.0
gossipcop,4513,1,15,14,14,1103365.0,84874.23076923077,14423.0,170609.27474975988,0.3355795663065076,103865.0,741630.0,797352.0
gossipcop,4514,1,38,37,37,221719.0,6158.861111111111,1399.5,11497.89030685576,0.30237890704582526,119606.0,133122.0,148810.0
gossipcop,4515,1,12,11,11,3391812.0,339181.2,55247.0,559675.4377527747,0.24530523388471695,3896.0,51540.0,580319.0
gossipcop,4516,1,15,14,14,449221.0,34555.46153846154,22365.0,40325.79528066063,0.07705978755321242,58891.0,218326.0,256438.0
gossipcop,4517,1,14,13,13,28859.0,2404.9166666666665,475.5,5888.63902581818,0.4200517230876338,1167.0,2672.0,5069.0
gossipcop,4518,1,96,95,95,107080.0,1139.1489361702127,107.5,2993.8196301410703,0.44875025401564334,15288.0,25040.0,30202.0
gossipcop,4519,1,5,4,4,506117.0,168705.66666666666,168961.0,103215.12369910827,-0.24084419172018298,0.0,168961.0,211127.0
gossipcop,4520,1,17,16,16,735096.0,49006.4,1358.0,142624.3053722144,0.4885329059890242,8117.0,24997.0,53013.0
gossipcop,4521,1,9,8,8,565513.0,80787.57142857143,23918.0,154774.55304765716,0.3140869177657294,1380.0,25964.0,61086.0
gossipcop,4522,1,82,81,81,23756560.0,296957.0,59.5,2591350.072022888,0.7943729717131359,19391.0,27524.0,28366.0
gossipcop,4523,1,38,37,37,1273318.0,35369.944444444445,2359.5,179379.4088356273,0.6705932390090538,1106570.0,1132732.0,1146329.0
gossipcop,4524,1,9,8,8,130567.0,18652.428571428572,13219.0,14575.27758968338,-0.12270335370055992,21109.0,28807.0,54908.0
gossipcop,4525,1,53,52,52,205136.0,4022.274509803922,808.0,10838.80660003119,0.4586834591539956,34673.0,52252.0,73474.0
gossipcop,4526,1,47,46,46,225869097.0,5019313.266666667,852.0,13760226.702403137,0.46544875168044003,7976543.0,7986301.0,50919111.0
gossipcop,4527,1,153,152,152,247475925.0,1638913.4105960266,475.0,18522216.117046904,0.8374184930116229,228351995.0,228378824.0,228404410.0
gossipcop,4528,1,21,20,20,70052.0,3686.9473684210525,1786.0,4632.085144587003,0.11361150166056999,2286.0,12042.0,35413.0
gossipcop,4529,1,5,4,4,34790.0,11596.666666666666,5575.0,9365.618838188015,-0.10643151616086712,0.0,24824.0,29215.0
gossipcop,4530,1,22,21,21,40447115.0,2022355.75,1419.0,8786792.866475787,0.6258066529092893,1481.0,7004.0,40397763.0
gossipcop,4531,1,167,166,166,21824983.0,132272.62424242424,1558.0,772399.2921492555,0.7075787987981346,916076.0,12733306.0,12786808.0
gossipcop,4532,1,56,55,55,25695921.0,475850.3888888889,2522.0,2433439.0316285,0.672875180081421,50240.0,88927.0,187856.0
gossipcop,4533,1,21,20,20,210518.0,11079.894736842105,619.0,28206.043881810223,0.43593585255048234,2061.0,57109.0,58238.0
gossipcop,4534,1,162,161,161,32665103.0,204156.89375,112.5,1971880.7757362912,0.8123590445029415,37199.0,61938.0,66561.0
gossipcop,4535,1,21,20,20,16486401.0,867705.3157894737,317.0,2518325.3838030216,0.4874793569391435,633294.0,5585916.0,5656435.0
gossipcop,4536,1,168,167,167,458496.0,2762.024096385542,147.5,12286.474788250329,0.6329169949029935,4367.0,24315.0,29104.0
gossipcop,4537,1,8,7,7,18846288.0,3141048.0,146558.5,5752362.006697481,0.29362348128906046,6607.0,67228.0,16150243.0
gossipcop,4538,1,25,24,24,185650321.0,8071753.0869565215,468113.0,19704198.75904132,0.4187955731123175,30786064.0,64904519.0,89404139.0
gossipcop,4539,1,8,7,7,81674.0,13612.333333333334,12628.5,7026.234142285768,-0.3191161013877491,9597.0,34547.0,56160.0
gossipcop,4540,1,122,121,121,11753460.0,97945.5,170.0,1047543.225160184,0.8289891504845613,3478.0,6735.0,18651.0
gossipcop,4541,1,62,61,61,7524928.0,125415.46666666666,1367.0,402688.7013309606,0.5250351189531602,15053.0,2047422.0,2145172.0
gossipcop,4542,1,61,60,60,197872.0,3353.762711864407,36.0,13059.300777267976,0.5913300750850028,4827.0,7449.0,20347.0
gossipcop,4543,1,12,11,11,31615635.0,3161563.5,22154.5,8542499.432249526,0.4597494018442797,219.0,2837961.0,31588019.0
gossipcop,4544,1,147,146,146,6060631.0,41797.45517241379,630.0,142632.46883941715,0.5467388993802055,97260.0,149827.0,547335.0
gossipcop,4545,1,19,18,18,923280.0,54310.58823529412,682.0,200312.87797668186,0.5734046901232572,20169.0,21463.0,45920.0
gossipcop,4546,1,29,28,28,5201291.0,192640.40740740742,2832.0,929970.2819555383,0.6567992640142664,23620.0,40527.0,76016.0
gossipcop,4547,1,18,17,17,564548.0,35284.25,1314.5,75531.73100798432,0.36319202918110227,3599.0,31815.0,71645.0
gossipcop,4548,1,19,18,18,6321893.0,371876.0588235294,5421.0,1273019.4981085425,0.5478423450579161,518880.0,595387.0,6239005.0
gossipcop,4549,1,168,167,167,1028824.0,6197.734939759036,251.0,40021.47620862698,0.7318113059151394,7852.0,33715.0,57743.0
gossipcop,4550,1,14,13,13,210426953.0,17535579.416666668,7753.0,58109118.00571307,0.536369897317384,110255.0,210372960.0,210375644.0
gossipcop,4551,1,10,9,9,238152553.0,29769069.125,2217520.0,49191599.35946206,0.24597727713366613,135134411.0,233713078.0,238121235.0
gossipcop,4552,1,23,22,22,115763.0,5512.523809523809,311.0,11155.240368454843,0.3385407004009666,2804.0,3117.0,10909.0
gossipcop,4553,1,10,9,9,26397.0,3299.625,783.5,6207.0929576070475,0.30583298784840474,240.0,1807.0,25332.0
gossipcop,4554,1,15,14,14,62100.0,4776.923076923077,2421.0,7674.731530874934,0.2327247699383716,1020.0,8510.0,25340.0
gossipcop,4555,1,3,2,2,29152.0,29152.0,29152.0,0.0,-1.0,0.0,0.0,29152.0
gossipcop,4556,1,32,31,31,22220318.0,740677.2666666667,1917.0,1878185.9644788983,0.43435208234018896,5017279.0,13953823.0,17950143.0
gossipcop,4557,1,31,30,30,18291287.0,630734.0344827586,1202.0,2322405.6730707358,0.5728383368592573,421995.0,11618593.0,11622845.0
gossipcop,4558,1,23,22,22,1525059.0,72621.85714285714,2318.0,293470.1866597738,0.6032590253067103,3671.0,27402.0,46673.0
gossipcop,4559,1,6,5,5,57998.0,14499.5,12711.0,9717.218802208788,-0.19747849561498082,7634.0,25422.0,29193.0
gossipcop,4560,1,27,26,26,11274817.0,450992.68,97043.0,699923.150398826,0.21628903159022875,185412.0,2894448.0,8081728.0
gossipcop,4561,1,5,4,4,37476.0,12492.0,9584.0,9440.818220189745,-0.13911489846761055,0.0,9584.0,34815.0
gossipcop,4562,1,77,76,76,19452568.0,259367.57333333333,1042.0,1587405.7191887412,0.7191127093037782,5481.0,18302.0,168883.0
gossipcop,4563,1,88,87,87,65809624.0,765228.1860465116,549.5,6964484.27452046,0.8020034535695051,21687.0,38756.0,135376.0
gossipcop,4564,1,21,20,20,8125695.0,427668.15789473685,12169.0,1732858.0510261764,0.6041074103809756,28198.0,7867946.0,7949380.0
gossipcop,4565,1,88,87,87,845947.0,9836.593023255815,430.5,60637.11485385404,0.72084360764986,25385.0,35139.0,54038.0
gossipcop,4566,1,8,7,7,10543083.0,1757180.5,10403.0,3889932.0992606347,0.3776711658874788,3835.0,24641.0,87836.0
gossipcop,4567,1,71,70,70,4121982.0,59738.86956521739,577.0,465739.81117158366,0.7726306632213722,3963099.0,3968510.0,3998782.0
gossipcop,4568,1,17,16,16,569398.0,37959.86666666667,16297.0,46661.55080987153,0.1028307537582605,31903.0,122999.0,400220.0
gossipcop,4569,1,10,9,9,7192693.0,899086.625,19723.0,2101884.380594764,0.4008028579257735,15896.0,40681.0,132517.0
gossipcop,4570,1,59,58,58,1026424.0,18007.43859649123,379.0,117079.72992464872,0.7333952766406053,7370.0,23095.0,40902.0
gossipcop,4571,1,4,3,3,146245.0,73122.5,73122.5,73074.5,-0.0003283241106178649,0.0,48.0,146245.0
gossipcop,4572,1,11,10,10,81951.0,9105.666666666666,1992.0,11686.189579537417,0.12411219480905512,436.0,2658.0,49887.0
gossipcop,4573,1,37,36,36,197520350.0,5643438.571428572,2675.0,18088431.196389884,0.5244000050024425,10890.0,46375.0,80988.0
gossipcop,4574,1,145,144,144,7868178.0,55022.22377622378,329.0,567851.8116979421,0.8233279262175768,11375.0,135985.0,7266153.0
gossipcop,4575,1,46,45,45,130408778.0,2963835.8636363638,133.0,18995207.44345964,0.7300578333775946,519.0,1630.0,18768.0
gossipcop,4576,1,42,41,41,104750621.0,2618765.525,49060.5,7932598.566192305,0.5036157406062785,386706.0,959933.0,65242723.0
gossipcop,4577,1,48,47,47,1911398.0,41552.13043478261,4253.5,161692.48038464715,0.5911121060749887,15357.0,198899.0,281505.0
gossipcop,4578,1,18,17,17,18106789.0,1131674.3125,16315.5,3016511.06907746,0.4543762110893655,30701.0,91311.0,18030958.0
gossipcop,4579,1,62,61,61,13398281.0,223304.68333333332,11695.0,594217.3442055101,0.45370356807242523,97874.0,1491102.0,8394693.0
gossipcop,4580,1,5,4,4,33504722.0,11168240.666666666,32884.0,15769299.524607772,0.17080471436035102,0.0,2447.0,35331.0
gossipcop,4581,1,5,4,4,25072587.0,8357529.0,103180.0,11703691.64092974,0.16679755937197357,0.0,60377.0,163557.0
gossipcop,4582,1,35,34,34,146275366.0,4432586.848484849,3791.0,16174515.04913119,0.56980007470166,146091229.0,146132441.0,146188524.0
gossipcop,4583,1,26,25,25,88701.0,3695.875,2048.5,4523.60370089029,0.10070330869044472,6327.0,35303.0,61149.0
gossipcop,4584,1,144,143,143,30718464.0,216327.21126760563,10032.5,1530157.3764519203,0.7522712621815059,220551.0,687042.0,2322097.0
gossipcop,4585,1,33,32,32,222719811.0,7184510.0322580645,28280.0,16808296.655320685,0.401111330924236,1069889.0,13742020.0,222627845.0
gossipcop,4586,1,36,35,35,20471274.0,602096.2941176471,1948.5,3209029.245896807,0.6840322955536313,92388.0,105444.0,105488.0
gossipcop,4587,1,15,14,14,121259.0,9327.615384615385,955.0,19000.419973246993,0.34145695126531056,1790.0,73082.0,93743.0
gossipcop,4588,1,14,13,13,356395.0,29699.583333333332,19632.5,30894.730538983327,0.019723751772623248,178850.0,267696.0,294083.0
gossipcop,4589,1,19,18,18,165194.0,9717.29411764706,3576.0,15182.091372498933,0.2194751857235426,6597.0,29018.0,58208.0
gossipcop,4590,1,29,28,28,1420426.0,52608.37037037037,2964.0,202127.48744334385,0.5869574796270548,32772.0,106247.0,110431.0
gossipcop,4591,1,53,52,52,217058609.0,4256051.156862745,216.0,10300463.207103498,0.41523759734702176,226.0,66402811.0,161533461.0
gossipcop,4592,1,8,7,7,18119930.0,3019988.3333333335,73.5,4682466.183472717,0.21583741215375035,79.0,185.0,12385262.0
gossipcop,4593,1,42,41,41,755840.0,18896.0,455.0,110883.05512656116,0.7087973867343612,1000.0,6957.0,16239.0
gossipcop,4594,1,25,24,24,48029632.0,2088244.8695652173,1930.0,9755974.965168137,0.647381609138762,2153.0,29089.0,47936156.0
gossipcop,4595,1,33,32,32,39554464.0,1275950.4516129033,7730.0,5644930.754612049,0.6312751473135371,924.0,132364.0,39450183.0
gossipcop,4596,1,27,26,26,226939.0,9077.56,1324.0,18878.466126420335,0.3505829505988985,1361.0,16492.0,43530.0
gossipcop,4597,1,16,15,15,77919.0,5565.642857142857,2404.0,7007.864608598612,0.11470321669473046,1876.0,7042.0,43467.0
gossipcop,4598,1,18,17,17,119365.0,7460.3125,4256.0,8551.308443147385,0.06813775738391478,4317.0,49421.0,94151.0
gossipcop,4599,1,43,42,42,72099.0,1758.5121951219512,225.0,3781.0293031547235,0.3651055071366408,3078.0,6071.0,31749.0
gossipcop,4600,1,27,26,26,115446.0,4617.84,895.0,8389.49173516489,0.2899635230312727,16665.0,26512.0,52775.0
gossipcop,4601,1,10,9,9,241076.0,30134.5,6633.0,58576.7249617969,0.32061585187269614,12049.0,30357.0,57167.0
gossipcop,4602,1,4,3,3,29810.0,14905.0,14905.0,9702.0,-0.21144389807778274,0.0,5203.0,29810.0
gossipcop,4603,1,36,35,35,12715138.0,373974.64705882355,1071.5,2124422.662198726,0.7006283622920184,7429.0,66961.0,94128.0
gossipcop,4604,1,46,45,45,29778663.0,676787.7954545454,2859.5,1705936.89698906,0.4319211131685843,994956.0,9400583.0,9461928.0
gossipcop,4605,1,8,7,7,89181.0,14863.5,8412.0,15447.411571198587,0.019264071614178025,916.0,57377.0,83288.0
gossipcop,4606,1,160,159,159,25338543.0,160370.5253164557,1185.0,783980.2927285662,0.6603581587434807,3595271.0,6916594.0,24804504.0
gossipcop,4607,1,36,35,35,36162915.0,1063615.1470588236,12435.5,2979288.7490842124,0.47383604736510243,177419.0,22040894.0,22191314.0
gossipcop,4608,1,116,115,115,5087481.0,44627.02631578947,1014.5,268857.1469225971,0.7152837040876497,17889.0,197840.0,1547981.0
gossipcop,4609,1,30,29,29,1507537.0,53840.607142857145,857.5,157357.07215332615,0.4901401632604953,10967.0,45663.0,73919.0
gossipcop,4610,1,18,17,17,13703096.0,856443.5,575.0,3247678.1181999473,0.5826422413010105,13682229.0,13683092.0,13689639.0
gossipcop,4611,1,51,50,50,508301.0,10373.489795918367,1241.0,32165.443002004526,0.5122825555969337,4393.0,35991.0,76674.0
gossipcop,4612,1,8,7,7,168330.0,28055.0,10497.5,29657.315533720623,0.02776384067945443,5057.0,13995.0,96196.0
gossipcop,4613,1,16,15,15,5280960.0,377211.4285714286,1742.0,1343546.8833945105,0.5615753520429367,1788.0,8712.0,56330.0
gossipcop,4614,1,33,32,32,36923033.0,1191065.5806451612,6537.0,6411693.106719204,0.6866754214822867,36356544.0,36440799.0,36865725.0
gossipcop,4615,1,14,13,13,535906.0,44658.833333333336,15661.0,81020.6688504373,0.2893219250974999,378374.0,402985.0,423648.0
gossipcop,4616,1,7,6,6,97506.0,19501.2,11145.0,22230.977633923347,0.06541181861797593,4959.0,8962.0,83428.0
gossipcop,4617,1,7,6,6,103307.0,20661.4,16790.0,17926.416491870314,-0.07087686624367291,69.0,25210.0,86517.0
gossipcop,4618,1,7,6,6,68349.0,13669.8,10877.0,9031.798965876069,-0.20430283528026139,1916.0,23571.0,42001.0
gossipcop,4619,1,6,5,5,107554.0,26888.5,30931.0,14777.59922145678,-0.2906655771679839,28874.0,71716.0,104704.0
